,X,Y,nama,kode_rs,tempat_tidur,lat,lon,alamat,tipe,wilayah,city
579,110.227,-7.4683, RS UMUM TK II DR. SOEDJONO,3371025,216,-7.4683,110.227," JL. URIP SUMOHARJO 48, MAGELANG",RS_RUJUKAN_PROVINSI,JAWA TENGAH,KOTA MAGELANG
283,110.355933,-6.984547999999998,RS UMUM DAERAH TUGUREJO SEMARANG,3374134,350,-6.984547999999998,110.355933,"JL. WALISONGO KM 8,5 NO 137  SEMARANG",RS_RUJUKAN_PROVINSI,JAWA TENGAH,SEMARANG
576,110.826,-7.5642, RS UMUM DAERAH KOTA SURAKARTA,3372234,113,-7.5642,110.826,"  JLN. LETTU SUMARTO NO. 1 KELURAHAN KADIPIRO, KECAMATAN BANJARSARI, KOTA SURAKARTA",RS_RUJUKAN_PROVINSI,JAWA TENGAH,KOTA SURAKARTA
575,110.636,-7.6865,RS UMUM ISLAM KLATEN,3310384,249,-7.6865,110.636,"JL. RAYA KLATEN SOLO KM 4,KLATEN",RS_RUJUKAN_PROVINSI,JAWA TENGAH,KLATEN
574,110.831,-6.83,RS UMUM MARDI RAHAYU,3319032,299,-6.83,110.831,"JL. AKBP R AGIL 110,KUDUS",RS_RUJUKAN_PROVINSI,JAWA TENGAH,KUDUS
573,111.0437617,-6.73904993800002,RS UMUM DAERAH RAA SOEWONDO,3318016,352,-6.739049938,111.0437617, JL. DR SOESANTO  NO. 114,RS_RUJUKAN_PROVINSI,JAWA TENGAH,PATI
580,110.839,-7.5551,RS UMUM DR. OEN,3372026,199,-7.5551,110.839,"JL. BRIGJEND KATAMSO 55,SURAKARTA",RS_RUJUKAN_PROVINSI,JAWA TENGAH,KOTA SURAKARTA
581,110.51050159999998,-7.331209586,RS UMUM TK. IV 04.07.03 DR. ASMIR,3373020,118,-7.331209586,110.51050159999998,JL. DR MUWARDI NO. 50 SALATIGA,RS_RUJUKAN_PROVINSI,JAWA TENGAH,KOTA SALATIGA
583,110.427,-6.9882,RS UMUM TELOGOREJO SEMARANG,3374043,263,-6.9882,110.427,JL. KH. AHMAD DAHLAN SEMARANG,RS_RUJUKAN_PROVINSI,JAWA TENGAH,KOTA SEMARANG
572,110.6337088,-6.89909405799999,RS UMUM DAERAH SUNAN KALIJAGA,3321011,294,-6.899094057999999,110.6337088," JL. SULTAN FATAH NO. 669/50,DEMAK",RS_RUJUKAN_PROVINSI,JAWA TENGAH,DEMAK
584,110.422,-6.9564, RS UMUM DAERAH AMBARAWA,3322012,250,-6.9564,110.422,"  JL. KARTINI NO.101, AMBARAWA",RS_RUJUKAN_PROVINSI,JAWA TENGAH,SEMARANG
571,110.675,-6.5973,RS UMUM DAERAH R. A. KARTINI,3320010,362,-6.5973,110.675,JL. K.H. WAHID HASYIM JEPARA,RS_RUJUKAN_PROVINSI,JAWA TENGAH,JEPARA
570,110.951,-7.5965, RS UMUM DAERAH KARANGANYAR,3313011,353,-7.5965,110.951,JL. LAKSDA YOS SUDARSO KARANGANYAR,RS_RUJUKAN_PROVINSI,JAWA TENGAH,KARANGANYAR
569,109.996,-7.7196,RS UMUM DAERAH DR. TJITROWARDOJO PURWOREJO,3306012,269,-7.7196,109.996,  JL. JEN SUDIRMAN NO.60 PURWOREJO,RS_RUJUKAN_PROVINSI,JAWA TENGAH,PURWOREJO
585,109.719,-6.9146,RS UMUM DAERAH KAB. BATANG,3325015,217,-6.9146,109.719,  JL. DR SUTOMO NO. 42 BATANG,RS_RUJUKAN_PROVINSI,JAWA TENGAH,BATANG
587,109.66,-6.8945, RS UMUM DAERAH BENDAN KOTA PEKALONGAN,3326049,203,-6.8945,109.66,"   JL. SRIWIJAYA NO.2,PEKALONGAN",RS_RUJUKAN_PROVINSI,JAWA TENGAH,KOTA PEKALONGAN
699,110.224,-7.5005,RS UMUM DAERAH TIDAR,3371014,276,-7.5005,110.224,"JL. TIDAR NO.30 A, KOTA MAGELANG",RS_RUJUKAN_NASIONAL,JAWA TENGAH,MAGELANG
621,110.446299,-7.000021,RS UMUM BHAYANGKARA SEMARANG,3374091,91,-7.000021,110.446299,"JL. MAJAPAHIT NO.140, GAYAMSARI, KEC. GAYAMSARI, KOTA SEMARANG, JAWA TENGAH 50248",RS_RUJUKAN_PROVINSI,JAWA TENGAH,KOTA SEMARANG
701,110.45,-7.3699,RS PARU DR. ARIO WIRAWAN,3373042,177,-7.3699,110.45,"JL. HASANUDIN NO.806,SALATIGA",RS_RUJUKAN_NASIONAL,JAWA TENGAH,KOTA SALATIGA
174,110.930016,-7.81563,RS PKU MUHAMMADIYAH WONOGIRI,3312310,38,-7.81563,110.930016,"JL. SANGGRAHAN, SABGGRAHAN, GIRIPURWO, KEC. WONOGIRI, KABUPATEN WONOGIRI, JAWA TENGAH 57612",RS,JAWA TENGAH,WONOGIRI
467,110.409755,-7.016564,RS UMUM BHAYANGKARA AKPOL SEMARANG,3374203,28,-7.016564,110.409755,"JALAN SULTAN AGUNG, NO. 131, KOMPLEK AKADEMI KEPOLISIAN CANDI BARU, GAJAHMUNGKUR",RS,JAWA TENGAH,SEMARANG
171,110.787041,-7.554529,RSU SURAKARTA BKPM,3372201,52,-7.554529,110.787041,"JL. PROFESOR DR. SOEHARSO NO.28, JAJAR, KEC. LAWEYAN, KOTA SURAKARTA, JAWA TENGAH 57144",RS,JAWA TENGAH,KOTA SURAKARTA
466,110.404844,-6.9925869999999986,RS IBU DAN ANAK ANUGERAH,3374273,21,-6.9925869999999986,110.404844,"JL. KALISARI BARU NO.5-7,SEMARANG",RS,JAWA TENGAH,SEMARANG
168,110.46656000000002,-7.024817999999999,RS GIGI DAN MULUT UNIMUS,3374373,4,-7.024817999999999,110.46656000000002,"JL. KEDUNGMUNDU NO.22, SENDANGMULYO, KEC. TEMBALANG, KOTA SEMARANG, JAWA TENGAH 50273",RS,JAWA TENGAH,KOTA SEMARANG
465,110.433301,-6.994464,RS IBU DAN ANAK BUNDA SEMARANG,3374284,25,-6.994464,110.433301,JL. BRIGJEN KATAMSO NO. 8,RS,JAWA TENGAH,SEMARANG
464,110.416484,-7.063761,RS UMUM BANYUMANIK,3374331,36,-7.063761,110.416484,"JL. BINA REMAJA SRONDOL NO.61,SEMARANG",RS,JAWA TENGAH,SEMARANG
389,110.801762,-7.562966999999999,RS UMUM KASIH IBU,3372165,168,-7.562966999999999,110.801762,"JL. SLAMET RIYADI NO.404, PURWOSARI, KEC. LAWEYAN",RS_RUJUKAN_PROVINSI,JAWA TENGAH,KOTA SURAKARTA
700,109.292,-7.5302,RSUD BANYUMAS,3302015,440,-7.5302,109.292,JL. RUMAH SAKIT NO.1 BANYUMAS,RS_RUJUKAN_NASIONAL,JAWA TENGAH,BANYUMAS
162,109.023799,-7.268117,RS HARAPAN SEHAT BUMIAYU,3329113,40,-7.268117,109.023799,"KEMARON, NEGARADAHA, KEC. BUMIAYU, KABUPATEN BREBES, JAWA TENGAH 52273",RS,JAWA TENGAH,BREBES
463,110.406735,-6.996175999999998,RS IBU DAN ANAK GUNUNG SAWO,3374316,20,-6.996175999999998,110.406735,"JL. GUNUNG SAWO NO.21,SEMARANG",RS,JAWA TENGAH,SEMARANG
159,110.789935,-7.550246,"RS ""JIH"" SOLO",3372241,0,-7.550246,110.789935,"JL. ADI SUCIPTO NO.118, JAJAR, KEC. LAWEYAN",RS,JAWA TENGAH,KOTA SURAKARTA
468,110.463268,-7.009463,RS JIWA DAERAH  DR. AMINO GONDOHUTOMO,3374123,336,-7.009463,110.463268,"JL. BRIGJEN SUDIARTO NO. 347, PEDURUNGAN, KOTA SEMARANG",RS,JAWA TENGAH,SEMARANG
462,109.672308,-6.880367999999999,RS UMUM BUDI RAHAYU,3375022,144,-6.880367999999999,109.672308,JL. BARITO NO. 5 PEKALONGAN,RS,JAWA TENGAH,PEKALONGAN
156,109.144275,-7.030839,RS HAWARI ESSA,3328082,36,-7.030839,109.144275,"JL. BANJARANYAR - TEGAL, KAJEN, KEC. LEBAKSIU, TEGAL, JAWA TENGAH 52461",RS,JAWA TENGAH,TEGAL
460,109.676879,-6.886236,RS UMUM SITI KHODIJAH,3375033,101,-6.886236,109.676879,"JL. BANDUNG NO.39-47,PEKALONGAN",RS,JAWA TENGAH,PEKALONGAN
459,109.652255,-6.8892240000000005,RS UMUM KAROMAH HOLISTIC,3375071,42,-6.8892240000000005,109.652255,"JL. GAJAH MADA BARAT NO.124,PEKALONGAN",RS,JAWA TENGAH,PEKALONGAN
150,109.534989,-7.447576,RS UMUM PKU MUHAMMADIYAH BANJARNEGARA,3304035,46,-7.447576,109.534989,"KALIMENDONG, DANARAJA, PURWANEGARA, BANJARNEGARA, CENTRAL JAVA 53472",RS,JAWA TENGAH,BANJARNEGARA
458,109.15641,-6.861576,RS UMUM  MITRA SIAGA,3376023,139,-6.861576,109.15641,JL. PALA RAYA NO.24 TEGAL,RS,JAWA TENGAH,TEGAL
457,109.132416,-6.904864999999999,RS UMUM TK.IV TEGAL,3376034,49,-6.904864999999999,109.132416,"JL. RS DKT PAGONGAN, JETIS, LEMAHDUWUR, KEC. ADIWERNA",RS,JAWA TENGAH,TEGAL
456,109.135821,-6.882009,RS IBU DAN ANAK KASIH IBU TEGAL,3376093,25,-6.882009,109.135821,"JL. SULTAN AGUNG 32,TEGAL",RS,JAWA TENGAH,TEGAL
19,109.13542,-6.884461,RS UMUM DAERAH KARDINAH,3376012,430,-6.884461,109.13542,"JALAN AIP JL. KS. TUBUN NO.2, KEJAMBON, KEC. TEGAL TIM., KOTA TEGAL, JAWA TENGAH 52124",RS_RUJUKAN_NASIONAL,JAWA TENGAH,TEGAL
407,110.849913,-7.683414,RS UMUM DAERAH IR. SOEKARNO KABUPATEN SUKOHARJO,3311016,185,-7.683414,110.849913,"JALAN DOKTER MUWARDI NO.71, BULUSARI, GAYAM, KEC. SUKOHARJO",RS_RUJUKAN_PROVINSI,JAWA TENGAH,SUKOHARJO
14,109.719,-6.9146,RS UMUM DAERAH KRATON KAB. PEKALONGAN,3326011,184,-6.9146,109.719,JL. DR SUTOMO NO. 42 BATANG,RS_RUJUKAN_NASIONAL,JAWA TENGAH,PEKALONGAN
6,110.466788,-7.033936,RS UMUM DAERAH K.R.M.T WONGSONEGORO,3374342,367,-7.033936,110.466788,JL. FATMAWATI RAYA NO.1,RS_RUJUKAN_NASIONAL,JAWA TENGAH,SEMARANG
116,110.001315,-7.731767999999999,RS AMANAH UMAT PURWOREJO,3306111,94,-7.731767999999999,110.001315,JL. BRIGJEN KATAMSO NO. 144A PURWOREJO 54115,RS,JAWA TENGAH,PURWOREJO
461,110.435748,-6.975987,RS IBU DAN ANAK KUSUMA PRADJA,3374353,40,-6.975987,110.435748,"JL. BUGANGAN RAYA NO.3 - 5,SEMARANG",RS,JAWA TENGAH,SEMARANG
469,110.434418,-6.973258,RS PANTI WILASA,3374240,155,-6.973258,110.434418,"JL. DR. CIPTO 50, BUGANGAN, SEMARANG TIMUR",RS,JAWA TENGAH,SEMARANG
106,110.735868,-7.551692999999998,RS PKU MUHAMMADIYAH KARTASURA,3311230,53,-7.551692999999998,110.735868,JALAN SLAMET RIYADI NO. 6 KARTASURA,RS,JAWA TENGAH,SUKOHARJO
104,110.706075,-7.695121,RS PKU MUHAMMADIYAH PEDAN,3310425,0,-7.695121,110.706075,"JALAN NGRENDENG, RT.01/RW.05, SOBAYAN, KEC. PEDAN",RS,JAWA TENGAH,KLATEN
562,111.3721558,-6.7075613060000085, RS UMUM DAERAH DR. R. SOETRASNO REMBANG,3317015,239,-6.7075613060000014,111.3721558," JL. PAHLAWAN NO.16,REMBANG",RS_RUJUKAN_PROVINSI,JAWA TENGAH,REMBANG
179,110.771015,-7.558101,RS ISLAM SURAKARTA YARSIS,3311231,95,-7.558101,110.771015,"JL. GENERAL AHMAD YANI, PABELAN, KARTASURA, MENDUNGAN, PABELAN, KEC. KARTASURA",RS,JAWA TENGAH,SUKOHARJO
563,109.905,-7.3514,RS UMUM SETJONEGORO WONOSOBO,3307013,163,-7.3514,109.905," JL. SETJONEGORO NO.1,WONOSOBO",RS_RUJUKAN_PROVINSI,JAWA TENGAH, WONOSOBO
560,110.915,-7.0832, RS UMUM DAERAH DR. R.SOEDJATI SOEMODIARDJO,3315013,403,-7.0832,110.915," JL. D.I PANJAITAN 36,PURWODADI - GROBOGAN 58111",RS_RUJUKAN_PROVINSI,JAWA TENGAH,GROBOGAN
559,110.9158866,-7.804819, RS UMUM DAERAH DR. SOEDIRAN MANGUN SUMARSO WONOGI,3312010,301,-7.804819,110.9158866," JL. JEND A YANI NO. 40,GIRIWONO, WONOGIRI, JATENG",RS_RUJUKAN_PROVINSI,JAWA TENGAH,WONOGIRI
702,110.836,-6.8197,RS UMUM DAERAH DR. LOEKMONO HADI,3319010,379,-6.8197,110.836,"JL. DR. LUKMONOHADI NO.19,KUDUS",RS_RUJUKAN_NASIONAL,JAWA TENGAH,KUDUS
548,109.2451748,-7.4153171050000095, RS UMUM TK III WIJAYAKUSUMA,3302030,203,-7.415317105,109.2451748,JL. PROF.DR. HR BUNYAMIN PURWOKERTO,RS_RUJUKAN_PROVINSI,JAWA TENGAH,BANYUMAS
963,110.382972,-6.984253,RS UMUM COLUMBIA ASIA SEMARANG,3374366,91,-6.984253,110.382972,JL. SILIWANGI NO. 143,RS_RUJUKAN_PROVINSI,JAWA TENGAH,SEMARANG
561,111.5857283,-7.150935235000008,RS UMUM DAERAH DR. R. SOEPRAPTO CEPU,3316025,108,-7.150935235,111.5857283," JL. RONGGOLAWE NO. 50,CEPU",RS_RUJUKAN_PROVINSI,JAWA TENGAH,BLORA
759,111.038413,-7.418489,RS UMUM DAERAH DR. SOEHADI PRIJONEGORO,3314012,283,-7.418489,111.038413,"JL. SUKOWATI NO.534, NGRANDU, NGLOROG, KEC. SRAGEN, KABUPATEN SRAGEN, JAWA TENGAH 57272",RS_RUJUKAN_PROVINSI,JAWA TENGAH,SRAGEN
539,110.605628,-7.727982000000001,RS UMUM DAERAH BAGAS WARAS,3310421,145,-7.727982000000001,110.605628,"JALAN IR. SOEKARNO NO.KM.2, BUNTALAN, KEC. KLATEN TENGAH, KABUPATEN KLATEN, JAWA TENGAH 57419",RS_RUJUKAN_PROVINSI,JAWA TENGAH,KLATEN
190,109.017372,-6.865322999999999,RS UMUM BHAKTI ASIH,3329078,171,-6.865322999999999,109.017372,"JL. PANGERAN DIPONEGORO NO.125, BREBES, PESANTUNAN, KEC. WANASARI, KABUPATEN BREBES, JAWA TENGAH 52221",RS,JAWA TENGAH,BREBES
192,110.405061,-6.996828,RS UMUM WILLIAM BOOTH,3374032,71,-6.996828,110.405061,"JL. LETNAN JENDERAL S. PARMAN NO.5, PETOMPON, KEC. GAJAHMUNGKUR, KOTA SEMARANG, JAWA TENGAH 50237",RS,JAWA TENGAH,KOTA SEMARANG
193,110.412605,-6.985664,RS UMUM HERMINA PANDANARAN,3374145,70,-6.985664,110.412605,"JL. PANDANARAN NO.24, PEKUNDEN, KEC. SEMARANG TENGAH, KOTA SEMARANG, JAWA TENGAH 50134",RS,JAWA TENGAH,KOTA SEMARANG
543,109.015,-7.7172,RS UMUM DAERAH CILACAP,3301014,288,-7.7172,109.015,    JL. GATOT SUBROTO 28 CILACAP RT 04 / RW O5,RS_RUJUKAN_PROVINSI,JAWA TENGAH,CILACAP
989,112.236476,-7.550012,RS UMUM DAERAH KAB. JOMBANG,3517010,364,-7.550012,112.236476,"JL. KH.W HASYIM 52, JOMBANG",RS_RUJUKAN_PROVINSI,JAWA TIMUR,JOMBANG
993,112.559832,-7.518984,RS UMUM DAERAH PROF. DR. SOEKANDAR,3516020,200,-7.518984,112.559832,JL. HAYAM WURUK 25 MOJOSARI KAB. MOJOKERTO,RS_RUJUKAN_PROVINSI,JAWA TIMUR,MOJOKERTO
995,112.69906,-7.344827,RSU SITI KHODIJAH MUHAMMADIYAH CABANG SEPANJA,3515026,152,-7.344827,112.69906,"JL. RAYA BEBEKAN, RT.02/RW.01, BEBEKAN, KEC. TAMAN",RS_RUJUKAN_PROVINSI,JAWA TIMUR,SIDOARJO
431,111.69768899999998,-8.055905000000001,RS UMUM BUDI ASIH TRENGGALEK,3503022,62,-8.055905000000001,111.69768899999998,JL. MAYJEN SUNGKONO NOMOR 80 TRENGGALEK,RS,JAWA TIMUR,TRENGGALEK
884,112.624969,-7.986560000000001,RS UMUM PANTI WALUYA SAWAHAN MALANG,3573055,164,-7.986560000000001,112.624969,JL. NUSAKAMBANGAN NO.56 KOTA MALANG,RS_RUJUKAN_PROVINSI,JAWA TIMUR,MALANG
951,112.637926,-7.965739,RS UMUM LAVALETTE MALANG,3573066,198,-7.965739,112.637926,JL. WR. SUPRATMAN NO.10 KOTA MALANG,RS_RUJUKAN_PROVINSI,JAWA TIMUR,MALANG
903,112.05806,-7.820692,RS UMUM DAERAH SIMPANG LIMA GUMUL KEDIRI,3506066,80,-7.820692,112.05806,"JL. GALUH CANDRAKIRANA, TUGUREJO, KEC. NGASEM, KEDIRI, JAWA TIMUR 64182",RS_RUJUKAN_PROVINSI,JAWA TIMUR,KEDIRI
595,112.561,-7.4121,RS UMUM ANWAR MEDIKA ,3515121,197,-7.4121,112.561,JL. RAYA BY PASS KRIAN KM 33 SEMAWUT BALONG BENDO SIDOARJO,RS_RUJUKAN_PROVINSI,JAWA TIMUR,SIDOARJO
434,111.475234,-7.866915,RS GRIYA WALUYA,3502145,46,-7.866915,111.475234,JL. SULTAN AGUNG NOMOR 68 PONOROGO,RS,JAWA TIMUR,PONOROGO
987,111.894726,-7.603747999999999,RS UMUM DAERAH NGANJUK,3518011,320,-7.603747999999999,111.894726,"JL. DR. SUTOMO 62, NGANJUK",RS_RUJUKAN_PROVINSI,JAWA TIMUR,NGANJUK
597,112.74,-7.3227,RS UMUM ISLAM SURABAYA JEMURSARI ,3578224,210,-7.3227,112.74,"JL. JEMURSAI 51 - 57, SURABAYA ",RS_RUJUKAN_PROVINSI,JAWA TIMUR,KOTA SURABAYA
433,111.473368,-7.868444,RS UMUM DARMAYU PONOROGO,3502123,111,-7.868444,111.473368,JL. DR. SUTOMO NO. 44-50 PONOROGO,RS,JAWA TIMUR,PONOROGO
432,111.46133799999998,-7.866672,RS UMUM MUHAMMADIYAH PONOROGO,3502134,103,-7.866672,111.46133799999998,JL. DIPONEGORO NO. 50 PONOROGO,RS,JAWA TIMUR,PONOROGO
952,112.620481,-7.989833,RS TK. II DR. SOEPRAOEN,3573022,223,-7.989833,112.620481,JL. SOEDANCO SUPRIYADI NO. 22 KOTA MALANG,RS_RUJUKAN_PROVINSI,JAWA TIMUR,KOTA MALANG
596,112.635,-7.2533,RS UMUM DAERAH BHAKTI DHARMA HUSADA,3578213,172,-7.2533,112.635,"JL. RAYA KENDUNG NO.115-117, SURABAYA ",RS_RUJUKAN_PROVINSI,JAWA TIMUR,KOTA SURABAYA
971,112.410279,-7.114447,RS UMUM DAERAH DR. SOEGIRI LAMONGAN,3524016,374,-7.114447,112.410279,JL. KUSUMA BANGSA NO. 7 LAMONGAN,RS_RUJUKAN_PROVINSI,JAWA TIMUR,LAMONGAN
982,112.094095,-7.601379,RS UMUM DAERAH KERTOSONO,3518022,245,-7.601379,112.094095,JL. PANGLIMA SUDIRMAN NO.16 KERTOSONO.,RS_RUJUKAN_PROVINSI,JAWA TIMUR,NGANJUK
966,112.404259,-7.1088960000000005,RS UMUM MUHAMMADIYAH LAMONGAN,3524031,214,-7.1088960000000005,112.404259,JL. JAKSA AGUNG SUPRAPTO NO 76 LAMONGAN,RS_RUJUKAN_PROVINSI,JAWA TIMUR,LAMONGAN
998,112.818844,-7.6045630000000015,RS UMUM DAERAH BANGIL,3514036,285,-7.6045630000000015,112.818844,JL. RAYA RACI - BANGIL KAB. PASURUAN,RS_RUJUKAN_PROVINSI,JAWA TIMUR,PASURUAN
964,113.243705,-7.196789,RS UMUM DAERAH KAB. SAMPANG,3527012,172,-7.196789,113.243705,"JL. RAJAWALI NO. 10, SAMPANG",RS_RUJUKAN_PROVINSI,JAWA TIMUR,SAMPANG
549,112.728647,-7.36282,RSU MITRA KELUARGA WARU,3515122,109,-7.36282,112.728647,"JL. JENDERAL S. PARMAN NO.8, KRAJAN KULON, WARU, KEC. WARU, KABUPATEN SIDOARJO, JAWA TIMUR 61256",RS_RUJUKAN_PROVINSI,JAWA TIMUR,SIDOARJO
961,112.759572,-7.0290339999999984,RS UMUM DAERAH SYARIFAH AMBAMI RATO EBU,3526011,198,-7.0290339999999984,112.759572,JL. PEMUDA KAFFA NO. 9 BANGKALAN,RS_RUJUKAN_PROVINSI,JAWA TIMUR,BANGKALAN
613,113.68496,-8.18018,RS BINA SEHAT JEMBER,3509135,238,-8.18018,113.68496,"JL. JAYANEGARA NO.7, KALIWATES KIDUL, KALIWATES, KEC. KALIWATES, KABUPATEN JEMBER, JAWA TIMUR 68131",RS_RUJUKAN_PROVINSI,JAWA TIMUR,JEMBER
960,113.477178,-7.183828,RS UMUM DAERAH DR. H. SLAMET MARTODIRDJO PAMEKASAN,3528013,203,-7.183828,113.477178,"JL. RAYA PANGLEGUR NO.4, PAMEKASAN",RS_RUJUKAN_PROVINSI,JAWA TIMUR,PAMEKASAN
983,111.655879,-7.539172,RS UMUM DAERAH CARUBAN,3519023,194,-7.539172,111.655879,JL. A. YANI KM 2 CARUBAN MADIUN,RS_RUJUKAN_PROVINSI,JAWA TIMUR,MADIUN
959,112.031914,-7.839467999999999,RS UMUM DAERAH GAMBIRAN,3571016,257,-7.839467999999999,112.031914,JL. KAPTEN PIERRE TENDEAN NO. 16 KOTA KEDIRI,RS_RUJUKAN_PROVINSI,JAWA TIMUR,KEDIRI
958,113.864558,-7.01555,RS UMUM DAERAH DR. H. MOH. ANWAR,3529014,155,-7.01555,113.864558,JL. DR CIPTO NO. 35 DESA KOLOR KAB. SUMENEP,RS_RUJUKAN_PROVINSI,JAWA TIMUR,SUMENEP
956,112.179826,-8.109442999999999,RS UMUM DAERAH MARDI WALUYO,3572010,212,-8.109442999999999,112.179826,"JL. KALIMANTAN 113, KOTA BLITAR",RS_RUJUKAN_PROVINSI,JAWA TIMUR,BLITAR
955,112.657595,-7.907891,RS PRIMA HUSADA,3507104,128,-7.907891,112.657595,"JL. RAYA MONDOROKO, MONDOROKO, BANJARARUM, KEC. SINGOSARI, MALANG, JAWA TIMUR 65153",RS_RUJUKAN_PROVINSI,JAWA TIMUR,MALANG
954,112.000872,-7.789156,RS MUHAMMADIYAH AHMAD DAHLAN,3571122,173,-7.789156,112.000872,JL. GATOT SUBROTO NO. 84 NGAMPEL MOJOROTO KEDIRI,RS_RUJUKAN_PROVINSI,JAWA TIMUR,KEDIRI
970,112.600919,-7.168027,RS UMUM DAERAH IBNU SINA KAB. GRESIK,3525010,222,-7.168027,112.600919,JL. DR. WAHIDIN SUDIROHUSODO NO. 243B GRESIK,RS_RUJUKAN_PROVINSI,JAWA TIMUR,GRESIK
975,111.336135,-7.652489,RS UMUM DAERAH DR. SAYIDIMAN MAGETAN,3520012,228,-7.652489,111.336135,JL. PAHLAWAN NO.2 MAGETAN,RS_RUJUKAN_PROVINSI,JAWA TIMUR,MAGETAN
977,111.445497,-7.392378999999999,RS UMUM DAERAH DR. SOEROTO NGAWI,3521013,203,-7.392378999999999,111.445497,JL. DR WAHIDIN NO: 27,RS_RUJUKAN_PROVINSI,JAWA TIMUR,NGAWI
967,112.599262,-7.925916,RS UMUM UNIVERSITAS MUHAMMADIYAH MALANG,3507108,133,-7.925916,112.599262,"JL. RAYA TLOGOMAS NO 45, DUSUN RAMBAAN, LANDUNGSARI, KEC. DAU, MALANG",RS_RUJUKAN_PROVINSI,JAWA TIMUR,MALANG
835,113.481964,-7.155154,RS UMUM LARASATI PAMEKASAN,3528024,71,-7.155154,113.481964,JL. MANDILARAS NO.74-80 PAMEKASAN,RS,JAWA TIMUR,PAMEKASAN
860,114.28117,-8.346948,RS NAHDLATUL ULAMA BANYUWANGI,3510102,72,-8.346948,114.28117,"JL. RAYA MANGIR NO. 9, KEC. ROGOJAMPI, BANYUWANGI",RS,JAWA TIMUR,BANYUWANGI
881,112.625447,-7.988661,RSU ISLAM AISYIYAH MALANG,3573215,147,-7.988661,112.625447,JL. SULAWESI NO 16 MALANG,RS_RUJUKAN_PROVINSI,JAWA TIMUR,MALANG
807,112.724873,-7.2124190000000015,RS TNI AL DR. OEPOMO,3578090,28,-7.2124190000000015,112.724873,JL. LAKSDA M.NAZIR NO.56 SURABAYA,RS,JAWA TIMUR,KOTA SURABAYA
806,112.751854,-7.242546000000001,RS UMUM ADI HUSADA KAPASARI,3578100,86,-7.242546000000001,112.751854,JL. KAPASARI NO. 97-101 SURABAYA,RS,JAWA TIMUR,KOTA SURABAYA
805,112.734975,-7.306354,RS ISLAM SURABAYA,3578111,160,-7.306354,112.734975,JL. JEND A YANI 2-4 SURABAYA,RS,JAWA TIMUR,KOTA SURABAYA
804,112.708421,-7.304129,RS MARINIR EWA PANGALILA GUNUNGSARI,3578144,69,-7.304129,112.708421,JL. GOLF  NO. 1 SURABAYA,RS,JAWA TIMUR,KOTA SURABAYA
801,112.740935,-7.291449000000001,RS SOEMITRO LANUD MOELJONO SURABAYA,3578166,51,-7.291449000000001,112.740935,JL.SERAYU NO. 17 SURABAYA,RS,JAWA TIMUR,KOTA SURABAYA
799,112.743572,-7.254194999999998,RS MATA UNDAAN,3578202,51,-7.254194999999998,112.743572,JL. UNDAAN KULON 17-19 SURABAYA,RS,JAWA TIMUR,KOTA SURABAYA
798,111.441365,-7.60352,RS ANGKATAN UDARA DR. EFRAM HARSANA,3520041,93,-7.60352,111.441365,"JL. RAYA SOLO, KELURAHAN MAOSPATI, KECAMATAN MAOSPATI, KAB. MAGETAN",RS_RUJUKAN_PROVINSI,JAWA TIMUR,MAGETAN
797,112.72786200000002,-7.245334,RS IBU DAN ANAK IBI SURABAYA,3578261,23,-7.245334,112.72786200000002,JL. DUPAK NO. 15A SURABAYA,RS,JAWA TIMUR,KOTA SURABAYA
794,112.741212,-7.228169999999999,RS UMUM AL-IRSYAD SURABAYA,3578476,143,-7.228169999999999,112.741212,"JL. KH MAS MANSYUR NO.210-214, NYAMPLUNGAN, KEC. PABEAN CANTIAN, KOTA SBY, JAWA TIMUR 60162",RS,JAWA TIMUR,KOTA SURABAYA
793,112.738574,-7.3096809999999985,RS DR. RAMELAN,3578020,632,-7.3096809999999985,112.738574,JL. GADUNG NO. 1 SURABAYA,RS_RUJUKAN_PROVINSI,JAWA TIMUR,KOTA SURABAYA
792,112.691219,-7.266645,RS UMUM  MITRA KELUARGA SURABAYA,3578582,118,-7.266645,112.691219,"JL. SATELIT INDAH II BLOK FN NO.8, TANJUNGSARI, KEC. SUKOMANUNGGAL, KOTA SBY, JAWA TIMUR 60187",RS,JAWA TIMUR,KOTA SURABAYA
788,112.636417,-8.111982000000001,RS MITRA DELIMA,3507098,61,-8.111982000000001,112.636417,"JL. RAYA BULUPAYUNG NO.1B, BULUPAYUNG, KREBET, KEC. BULULAWANG, MALANG, JAWA TIMUR 65171",RS,JAWA TIMUR,MALANG
787,111.512434,-7.6322199999999984,RS UMUM ISLAM SITI AISYAH,3577074,140,-7.6322199999999984,111.512434,"JL. MAYJEN SUNGKONO. 38-40 KEL. NAMBANGAN LOR, KEC. MANGUNHARJO",RS_RUJUKAN_PROVINSI,JAWA TIMUR,KOTA MADIUN
785,112.735993,-7.290758999999999,RS UMUM KATHOLIK SURABAYA,3578042,273,-7.290758999999999,112.735993,"JL. DIPONEGORO 51,SURABAYA",RS_RUJUKAN_PROVINSI,JAWA TIMUR,KOTA SURABAYA
